state,county,date_local,PM2.5,O3,SO2,NO2,PM10,CO,tempC,humidity,windspeedKmph,pressure,uvIndex,Confirmed,New Cases,
CA,Alameda,5/29/2020,3.807770874,0.027233486,0.174376551,5.182750086,,0.346022611,24.71428571,67.04285714,10.52857143,1011,5.628571429,3195,98,0.030672926
CA,Alameda,5/30/2020,4.561428602,0.02585598,0.185618986,3.496113215,,0.329054047,21.01428571,69.42857143,10.85714286,1014,4.314285714,3289,94,0.028580116
CA,Alameda,5/31/2020,4.790666678,0.026674484,0.113696429,4.179681786,,0.350272169,20.07142857,74.82857143,7.971428571,1014.7,5.228571429,3390,101,0.02979351
CA,Contra Costa,4/1/2020,,,,,,,15.36538462,65.61538462,10.55769231,1015.269231,4,249,,0
CA,Contra Costa,4/2/2020,,,,,,,16.88461538,55.44230769,8.403846154,1018.057692,4.076923077,250,1,0.004
CA,Contra Costa,4/3/2020,,,,,,,16.11538462,65.88461538,8.846153846,1017.884615,4,307,57,0.185667752
CA,Contra Costa,4/4/2020,,,,,,,12.59615385,84.80769231,11.63461538,1012,2.653846154,307,0,0
CA,Contra Costa,4/5/2020,,,,,,,11.80769231,82.03846154,15.01923077,1005.576923,3,386,79,0.204663212
CA,Contra Costa,4/6/2020,,,,,,,13.36538462,78.55769231,6.846153846,1012,2.769230769,417,31,0.074340528
CA,Contra Costa,4/7/2020,,,,,,,17.38461538,72.46153846,6.711538462,1017.903846,4.076923077,442,25,0.056561086
CA,Contra Costa,4/8/2020,,,,,,,17.73076923,77.5,7.346153846,1013.846154,4.115384615,462,20,0.043290043
CA,Contra Costa,4/9/2020,,,,,,,15.80769231,80.75,6.615384615,1016,3.134615385,484,22,0.045454545
CA,Contra Costa,4/10/2020,,,,,,,17.61538462,80.03846154,8.211538462,1017,4.096153846,511,27,0.052837573
CA,Contra Costa,4/11/2020,,,,,,,18.61538462,80.57692308,7.557692308,1016.346154,4.038461538,530,19,0.035849057
CA,Contra Costa,4/12/2020,,,,,,,19.17307692,79.36538462,7.557692308,1016,3.923076923,539,9,0.016697588
CA,Contra Costa,4/13/2020,,,,,,,21.71153846,74.38461538,6.903846154,1019,4.942307692,552,13,0.023550725
CA,Contra Costa,4/14/2020,,,,,,,23.82692308,52.86538462,5.826923077,1023,5.134615385,552,0,0
CA,Contra Costa,4/15/2020,,,,,,,23.61538462,53,4.884615385,1018,4.730769231,615,63,0.102439024
CA,Contra Costa,4/16/2020,,,,,,,22.84615385,72,6.596153846,1012,5.173076923,631,16,0.025356577
CA,Contra Costa,4/17/2020,,,,,,,18.11538462,76.69230769,10.32692308,1013,4.076923077,648,17,0.026234568
CA,Contra Costa,4/18/2020,,,,,,,17.88461538,71.96153846,9.192307692,1017,3.384615385,685,37,0.054014599
CA,Contra Costa,4/19/2020,,,,,,,19.09615385,73.67307692,7.923076923,1017.980769,4.653846154,693,8,0.011544012
CA,Contra Costa,4/20/2020,,,,,,,17.75,72.76923077,10.44230769,1019,4.096153846,707,14,0.01980198
CA,Contra Costa,4/21/2020,,,,,,,19.96153846,71.90384615,9.980769231,1022.980769,5,749,42,0.056074766
CA,Contra Costa,4/22/2020,,,,,,,22.88461538,70.71153846,7.807692308,1024.269231,5.25,763,14,0.018348624
CA,Contra Costa,4/23/2020,,,,,,,24.46153846,68.80769231,9.730769231,1021.692308,5.788461538,770,7,0.009090909
CA,Contra Costa,4/24/2020,,,,,,,26.19230769,55.34615385,6.557692308,1018.884615,6,786,16,0.020356234
CA,Contra Costa,4/25/2020,,,,,,,25.13461538,59.69230769,7.423076923,1017,4.807692308,805,19,0.023602484
CA,Contra Costa,4/26/2020,,,,,,,23.46153846,59.25,10.17307692,1017.211538,5.461538462,817,12,0.014687882
CA,Contra Costa,4/27/2020,,,,,,,23.88461538,57.92307692,9.115384615,1019.211538,5.442307692,820,3,0.003658537
CA,Contra Costa,4/28/2020,,,,,,,27.59615385,65.71153846,7.25,1017.211538,6.384615385,842,22,0.026128266
CA,Contra Costa,4/29/2020,,,,,,,23.23076923,71.5,10.46153846,1016,5.019230769,862,20,0.023201856
CA,Contra Costa,4/30/2020,,0.031294231,,,,,22.46153846,60.59615385,11.96153846,1018.211538,4.307692308,891,29,0.032547699
CA,Contra Costa,5/1/2020,5.371643901,0.033378244,0.537259123,4.556965583,,0.330063465,22.07692308,55.88461538,10.88461538,1018.230769,5.269230769,907,16,0.017640573
CA,Contra Costa,5/2/2020,4.003214097,0.023595267,0.430348862,2.099934298,,0.324552278,21.17307692,75.96153846,10.82692308,1019.730769,4.519230769,934,27,0.028907923
CA,Contra Costa,5/3/2020,4.65400215,0.0362251,0.517588532,3.046673015,,0.306654345,19.28846154,58.78846154,10.17307692,1021.269231,5.019230769,945,11,0.011640212
CA,Contra Costa,5/4/2020,5.958684258,0.038588197,0.701885383,6.761106705,,0.341988965,23.25,46.96153846,7.288461538,1020.692308,5.403846154,947,2,0.002111932
CA,Contra Costa,5/5/2020,4.609229358,0.032130837,0.447420394,5.118519125,,0.338158215,23.40384615,57.05769231,10.73076923,1019.980769,5.403846154,969,22,0.022703818
CA,Contra Costa,5/6/2020,6.964495895,0.034236052,0.649968202,6.420969821,,0.345356484,25.34615385,51.92307692,8.673076923,1020,5.769230769,985,16,0.016243655
CA,Contra Costa,5/7/2020,8.771814395,0.033087415,0.674979445,8.712307822,,0.379395852,28.78846154,38.01923077,6.615384615,1014.019231,6.346153846,999,14,0.014014014
CA,Contra Costa,5/8/2020,10.38033679,0.037542131,0.911080891,8.585782293,,0.370641086,30.86538462,39.67307692,5.673076923,1012,5.730769231,1014,15,0.014792899
CA,Contra Costa,5/9/2020,8.620106866,0.034656729,0.380487325,4.415420119,,0.333695826,27.30769231,51.19230769,8,1012,6.134615385,1036,22,0.021235521
CA,Contra Costa,5/10/2020,9.027980767,0.037151144,0.239298771,2.578091205,,0.308028921,23.01923077,60.61538462,10.34615385,1012.980769,5.423076923,1048,12,0.011450382
CA,Contra Costa,5/11/2020,4.895766451,0.032947852,0.335163223,4.5067749,,0.311346968,21.48076923,67.13461538,11.5,1014,4.134615385,1048,0,0
CA,Contra Costa,5/12/2020,4.537730864,0.03493899,0.274929053,3.767586381,,0.310547047,18.94230769,69.90384615,13.09615385,1015.980769,4.038461538,1066,18,0.016885553
CA,Contra Costa,5/13/2020,4.586385654,0.024825595,0.297321766,4.439927487,,0.310795846,19,71.11538462,9.769230769,1017.980769,4.25,1080,14,0.012962963
CA,Contra Costa,5/14/2020,3.957944533,0.023405244,0.247124181,4.598024856,,0.308868785,21.01923077,71.23076923,9.519230769,1018.980769,4.692307692,1089,9,0.008264463
CA,Contra Costa,5/15/2020,3.798448548,0.031576027,0.406185086,4.984192766,,0.287141866,21.88461538,66,9.75,1015.980769,5.269230769,1100,11,0.01
CA,Contra Costa,5/16/2020,2.938443864,0.020586868,0.29386438,2.698209423,,0.276337314,22.38461538,65.13461538,10.98076923,1012.980769,5.096153846,1121,21,0.018733274
CA,Contra Costa,5/17/2020,4.277061934,0.030648494,0.188262267,1.670703442,,0.261443183,19.42307692,71.94230769,14.34615385,1011,4.115384615,1146,25,0.021815009
CA,Contra Costa,5/18/2020,4.771493839,0.032330828,0.282018782,3.208398779,,0.289713089,18.5,68.21153846,15.78846154,1012.980769,4.115384615,1155,9,0.007792208
CA,Contra Costa,5/19/2020,4.451855741,0.031033372,0.283502925,3.764772125,,0.296299863,19.36538462,70.23076923,12.63461538,1016.730769,4.576923077,1192,37,0.031040268
CA,Contra Costa,5/20/2020,4.915235563,0.027292637,0.318293323,4.151127612,,0.298456086,20.69230769,68.86538462,9.980769231,1019,5.173076923,1209,17,0.014061208
CA,Contra Costa,5/21/2020,6.365257332,0.028302968,0.338721739,4.748570898,,0.308676337,23.53846154,63.78846154,10.38461538,1015.980769,5.75,1234,25,0.020259319
CA,Contra Costa,5/22/2020,7.431763755,0.030169604,0.465971593,4.866256285,,0.288465287,22.13461538,56.59615385,9.884615385,1012.884615,4.288461538,1259,25,0.019857029
CA,Contra Costa,5/23/2020,8.890853308,0.028505575,0.449270268,4.995472407,,0.313145699,25.57692308,49.57692308,8.538461538,1013.826923,5.769230769,1296,37,0.028549383
CA,Contra Costa,5/24/2020,10.20064101,0.030745357,0.512675334,5.376633452,,0.319801791,29.36538462,44,6.903846154,1014,6.730769231,1321,25,0.018925057
CA,Contra Costa,5/25/2020,9.650160277,0.029875546,0.564987964,6.172231452,,0.357582835,32.75,40.21153846,6.307692308,1012,7.173076923,1336,15,0.011227545
CA,Contra Costa,5/26/2020,10.70876813,0.026130229,0.755615797,8.477504721,,0.376575639,34.21153846,40.98076923,6.307692308,1011.115385,7.75,1353,17,0.012564671
CA,Contra Costa,5/27/2020,9.537028056,0.025269187,0.462514597,7.480963683,,0.364825505,33.69230769,42.13461538,8.134615385,1012,7.5,1375,22,0.016
CA,Contra Costa,5/28/2020,5.275528605,0.028401696,0.30618057,6.322765288,,0.336509051,31.86538462,48.19230769,8.769230769,1012,7.134615385,1384,9,0.00650289
CA,Contra Costa,5/29/2020,4.317501852,0.027229201,0.370350867,4.04916926,,0.324201897,26.01923077,65.13461538,13.17307692,1011,5.903846154,1404,20,0.014245014
CA,Contra Costa,5/30/2020,5.15269233,0.025963133,0.393996734,2.886486369,,0.310843508,21.86538462,68.65384615,10.69230769,1014,4.403846154,1426,22,0.01542777
CA,Contra Costa,5/31/2020,5.345331185,0.027036709,0.247888685,3.354835413,,0.330227216,21.36538462,72.55769231,8.538461538,1014.269231,5.403846154,1450,24,0.016551724
CA,Los Angeles,4/1/2020,6.514492667,0.047196,,,28.782609,0.284102078,21.99051233,60.51233397,9.785578748,1009.943074,5.599620493,3518,,0
CA,Los Angeles,4/2/2020,8.806944333,0.04268325,,,45.708333,,19.89373814,66.86337761,10.38140417,1013.519924,4.567362429,4045,527,0.130284302
CA,Los Angeles,4/3/2020,9.502777667,0.0448195,,,27.791667,,19.45540797,62.18975332,10.00189753,1013.523719,4.956356736,4566,521,0.114104249
CA,Los Angeles,4/4/2020,8.920833333,0.0420495,,,28.458333,,18.80645161,66.79696395,11.60341556,1011.184061,4.609108159,4605,39,0.008469055
CA,Los Angeles,4/5/2020,4.922222333,0.03499675,,,15.083333,,15.60151803,70.67931689,15.25426945,1010.969639,3.567362429,5955,1350,0.226700252
CA,Los Angeles,4/6/2020,1.615277667,0.030311,,,14.458333,,14.66034156,71.19165085,13.24098672,1012.294118,2.956356736,6377,422,0.066175318
CA,Los Angeles,4/7/2020,1.526389,0.0281145,,,6.666667,,15.26755218,70.36622391,8.829222011,1016.523719,2.963946869,6936,559,0.080594002
CA,Los Angeles,4/8/2020,1.429166667,0.03237525,,,4.083333,,14.19734345,61.70208729,12.02466793,1016,2.956356736,7559,623,0.082418309
CA,Los Angeles,4/9/2020,2.023611,0.032158,,,4.916667,,12.0512334,72.30740038,11.80834915,1018.144213,2.89943074,7955,396,0.049780013
CA,Los Angeles,4/10/2020,1.530555667,0.0337975,,,3.708333,,16.4459203,65.76091082,8.043643264,1015.02277,3.635673624,8443,488,0.05779936
CA,Los Angeles,4/11/2020,3.706944333,0.0381445,,,7.125,,19.57685009,66.87286528,9.191650854,1014.897533,4.965844402,8453,10,0.001183012
CA,Los Angeles,4/12/2020,4.308333333,0.03280275,,,15.625,,15.16318786,77.55787476,10.943074,1015.899431,3.273244782,8894,441,0.049583989
CA,Los Angeles,4/13/2020,3.408333333,0.034051,,,13.541667,,18.25237192,70.14421252,9.861480076,1018.13852,4.478178368,9433,539,0.057139828
CA,Los Angeles,4/14/2020,4.871259,0.04101425,,,13.608696,,24.34345351,50.0227704,8.239089184,1020.028463,5.785578748,10047,614,0.06111277
CA,Los Angeles,4/15/2020,3.472727364,0.044144,,,16.541667,,25.73434535,29.96963947,9.561669829,1016.529412,6.185958254,10517,470,0.04468955
CA,Los Angeles,4/16/2020,4.395454455,0.0478745,,,23.166667,,21.75521822,58.42694497,10.19354839,1011.982922,5.332068311,10854,337,0.031048461
CA,Los Angeles,4/17/2020,4.551515182,0.0438785,,,21.041667,,17.68880455,66.58444023,11.21062619,1013.349146,3.979127135,11400,546,0.047894737
CA,Los Angeles,4/18/2020,4.660606,0.03629225,,,18.208333,,18.06072106,64.86337761,12.00379507,1016.899431,4.204933586,12021,621,0.051659596
CA,Los Angeles,4/19/2020,4.966666636,0.03835275,,,14.791667,,17.20872865,69.31878558,10.40417457,1016.620493,4.066413662,12341,320,0.025929827
CA,Los Angeles,4/20/2020,6.606060636,0.041596,,,27.791667,,18.28273245,71.69639469,10.37950664,1016.677419,4.197343454,13823,1482,0.107212617
CA,Los Angeles,4/21/2020,6.357575818,0.04101225,,,22.958333,,21.42125237,61.05502846,9.092979127,1018.005693,5.5028463,15153,1330,0.087771398
CA,Los Angeles,4/22/2020,5.162121182,0.044115,,,19.416667,,26.79696395,45.11574953,8.387096774,1018.990512,6.35483871,16447,1294,0.078676962
CA,Los Angeles,4/23/2020,6.562878818,0.044373,,,26.458333,,30.21631879,41.75142315,9.297912713,1015.020873,6.787476281,17537,1090,0.062154302
CA,Los Angeles,4/24/2020,4.998484818,0.04295375,,,23.041667,,32.28462998,36.29601518,8.616698292,1013.419355,7.533206831,18545,1008,0.054354273
CA,Los Angeles,4/25/2020,4.650757545,0.04520125,,,25.958333,,31.10815939,42.62618596,8.728652751,1014,7.081593928,19133,588,0.030732243
CA,Los Angeles,4/26/2020,4.187878818,0.043636,,,23.041667,,28.52182163,47.21062619,7.897533207,1013.523719,5.895635674,19567,434,0.022180201
CA,Los Angeles,4/27/2020,6.587878727,0.04751875,,,26.916667,,27.35673624,51.79506641,8.648956357,1014.134725,6.607210626,20423,856,0.041913529
CA,Los Angeles,4/28/2020,6.840316273,0.04730475,,,36.73913,,28.71537002,54.14800759,8.440227704,1014.988615,6.734345351,20996,573,0.027290913
CA,Los Angeles,4/29/2020,8.499242364,0.04836875,,,41.333333,,26.43643264,62.056926,8.628083491,1013.99241,5.842504744,22485,1489,0.066221926
CA,Los Angeles,4/30/2020,7.601515091,0.0476365,,,41,,25.9943074,63.35294118,9.459203036,1012.519924,6.056925996,23220,735,0.031653747
CA,Los Angeles,5/1/2020,8.914393909,0.050918,,,34.666667,,25.82732448,54.31309298,10.24857685,1012.931689,6.041745731,24262,1042,0.04294782
CA,Los Angeles,5/2/2020,8.634848455,0.0543535,,,45.458333,,25.21252372,54.66982922,10.40417457,1015.237192,6.041745731,24894,632,0.025387644
CA,Los Angeles,5/3/2020,8.2,0.04952525,,,31.458333,,24.33586338,57.76091082,10.0113852,1015.943074,6.041745731,25699,805,0.031324176
CA,Los Angeles,5/4/2020,6.843663909,0.04443625,,,25.409091,,27.01897533,47.99620493,8.4971537,1015.16129,6.59772296,26225,526,0.020057197
CA,Los Angeles,5/5/2020,5.959090909,0.04994225,,,26.875,,30.91081594,33.55218216,7.464895636,1014.066414,7.322580645,27836,1611,0.057874695
CA,Los Angeles,5/6/2020,7.646212182,0.06001625,,,34.625,,31.22390892,32.62618596,7.368121442,1012.996205,7.267552182,28665,829,0.028920286
CA,Los Angeles,5/7/2020,7.201515182,0.059708,,,35.875,,30.83111954,36.5426945,8.117647059,1011.053131,7.330170778,29511,846,0.028667277
CA,Los Angeles,5/8/2020,8.406060545,0.05703975,,,41.5,,28.76470588,44.62808349,8.844402277,1011.506641,6.70398482,30319,808,0.026649955
CA,Los Angeles,5/9/2020,8.825,0.056166,,,38.375,,27.50094877,54.63187856,9.14800759,1012.222011,6.15370019,31241,922,0.0295125
CA,Los Angeles,5/10/2020,10.41742418,0.046986,,,40.541667,,24.86907021,63.02466793,10.29601518,1013.187856,6.022770398,31703,462,0.014572753
CA,Los Angeles,5/11/2020,7.906060636,0.053964,,,44.916667,,22.04933586,60.85009488,11.76850095,1014.12334,5.616698292,32263,560,0.017357344
CA,Los Angeles,5/12/2020,5.898484909,0.042985,,,26.541667,,22.07210626,56.971537,15.31688805,1015.045541,5.764705882,33211,948,0.028544759
CA,Los Angeles,5/13/2020,5.469104091,0.0447495,,,37.391304,,21.90132827,56.58064516,11.59013283,1014.685009,5.631878558,34538,1327,0.038421449
CA,Los Angeles,5/14/2020,7.219697,0.04692875,,,30.875,,23.22390892,56.51233397,11.41555977,1014.519924,5.954459203,35392,854,0.024129747
CA,Los Angeles,5/15/2020,7.530467636,0.0425885,,,27.333333,,24.43833017,55.39658444,11.15180266,1011.27704,5.984819734,36316,924,0.025443331
CA,Los Angeles,5/16/2020,8.738636455,0.0484075,,,33.541667,,24.30360531,57.63567362,10.41745731,1010.00759,4.982922201,37360,1044,0.027944325
CA,Los Angeles,5/17/2020,8.650757636,0.04161525,,,30.625,,24.56925996,60.99240987,11.56166983,1011.637571,5.982922201,38011,651,0.017126621
CA,Los Angeles,5/18/2020,5.500658818,0.0379205,,,25.26087,,20.46679317,67.44781784,15.4743833,1013.645161,4.231499051,38458,447,0.011623069
CA,Los Angeles,5/19/2020,5.361363727,0.0459405,,,24.333333,,21.15180266,52.92979127,16.51802657,1014.686907,5.430740038,39573,1115,0.028175776
CA,Los Angeles,5/20/2020,5.447727273,0.0468095,,,18.541667,,22.57874763,54.73055028,10.76470588,1015.98482,5.821631879,40895,1322,0.03232669
CA,Los Angeles,5/21/2020,5.548484818,0.0515105,,,23.708333,,26.48766603,44.66603416,9.984819734,1012.98482,6.322580645,42037,1142,0.027166544
CA,Los Angeles,5/22/2020,7.188636364,0.05871875,,,31.458333,,24.03225806,57.0227704,12.63567362,1010.187856,5.850094877,43070,1033,0.023984212
CA,Los Angeles,5/23/2020,10.52196973,0.047706,,,36.375,,22.32258065,62.79696395,12.31688805,1011.929791,5.599620493,44121,1051,0.023820856
CA,Los Angeles,5/24/2020,8.107575818,0.040926,,,27.041667,,25.41366224,58.45351044,9.882352941,1012.222011,6.05313093,45017,896,0.019903592
CA,Los Angeles,5/25/2020,6.612121182,0.04174125,,,21.916667,,27.90702087,50.17267552,9.142314991,1011.996205,6.666034156,46023,1006,0.021858636
CA,Los Angeles,5/26/2020,6.469047714,0.047905,,,26.208333,,29.23529412,44.91271347,9.284629981,1011.897533,6.912713472,47845,1822,0.038081304
CA,Los Angeles,5/27/2020,7.745238143,0.055173,,,41.125,,28.75521822,50.25237192,9.662239089,1011.994307,6.759013283,48761,916,0.018785505
CA,Los Angeles,5/28/2020,8.975757545,0.05337,,,45,,26.86907021,60.95256167,9.857685009,1013.104364,6.647058824,49860,1099,0.022041717
CA,Los Angeles,5/29/2020,7.018181909,0.0479665,,,41.041667,,23.9943074,69.55597723,10.45540797,1013.609108,5.884250474,51678,1818,0.03517938
CA,Los Angeles,5/30/2020,4.888636455,0.053445,,,33.291667,,23.63757116,62.81404175,12.40417457,1014.491461,5.516129032,53746,2068,0.038477282
CA,Los Angeles,5/31/2020,4.085606091,0.05258375,,,20.416667,,24.23719165,61.32637571,9.337760911,1012.893738,5.982922201,55001,1255,0.022817767
CA,Orange,4/1/2020,6.514492667,0.047196,,,28.782609,0.297955601,19.37583893,69.20134228,9.966442953,1009.979866,5.020134228,606,,0
CA,Orange,4/2/2020,8.806944333,0.04268325,,,45.708333,,17.75167785,75.94630872,13.43624161,1013,4.912751678,656,50,0.076219512
CA,Orange,4/3/2020,9.502777667,0.0448195,,,27.791667,,17.3557047,74.53020134,8.570469799,1013,4.731543624,711,55,0.077355837
CA,Orange,4/4/2020,8.920833333,0.0420495,,,28.458333,,16.83892617,74.8590604,16.3557047,1011,4.731543624,786,75,0.095419847
CA,Orange,4/5/2020,4.922222333,0.03499675,,,15.083333,,14.81879195,75.83892617,14.13422819,1011,3.127516779,834,48,0.057553957
CA,Orange,4/6/2020,1.615277667,0.030311,,,14.458333,,14.98657718,80.79865772,15.22818792,1012.979866,3,882,48,0.054421769
CA,Orange,4/7/2020,1.526389,0.0281145,,,6.666667,,14.17449664,77.30872483,8.859060403,1016,3,931,49,0.052631579
CA,Orange,4/8/2020,1.429166667,0.03237525,,,4.083333,,13.81879195,65.81208054,11.77852349,1016,3,1016,85,0.083661417
CA,Orange,4/9/2020,2.023611,0.032158,,,4.916667,,13.97986577,75.29530201,11.41610738,1018.087248,2.979865772,1079,63,0.058387396
CA,Orange,4/10/2020,1.530555667,0.0337975,,,3.708333,,14.5704698,77.44295302,8.187919463,1015,3,1138,59,0.051845343
CA,Orange,4/11/2020,3.706944333,0.0381445,,,7.125,,17.29530201,75.18120805,7.302013423,1014.979866,4.731543624,1221,83,0.067977068
CA,Orange,4/12/2020,4.308333333,0.03280275,,,15.625,,14.79865772,81.11409396,10.20134228,1015.979866,3,1277,56,0.04385278
CA,Orange,4/13/2020,3.408333333,0.034051,,,13.541667,,16.29530201,77.71812081,8.758389262,1018,3.986577181,1283,6,0.004676539
CA,Orange,4/14/2020,4.871259,0.04101425,,,13.608696,,22.28187919,59.32885906,9.66442953,1019.959732,5.523489933,1299,16,0.012317167
CA,Orange,4/15/2020,3.472727364,0.044144,,,16.541667,,23.63087248,40.18791946,7.906040268,1016,6,1376,77,0.055959302
CA,Orange,4/16/2020,4.395454455,0.0478745,,,23.166667,,19.66442953,67.2147651,8.570469799,1012,5.020134228,1425,49,0.034385965
CA,Orange,4/17/2020,4.551515182,0.0438785,,,21.041667,,16.14765101,72.86577181,10.02684564,1013.563758,3.563758389,1501,76,0.050632911
CA,Orange,4/18/2020,4.660606,0.03629225,,,18.208333,,16.38255034,73.61073826,11.77852349,1016.979866,3.818791946,1556,55,0.035347044
CA,Orange,4/19/2020,4.966666636,0.03835275,,,14.791667,,16.31543624,73.19463087,10.10738255,1016.127517,3.751677852,1636,80,0.048899756
CA,Orange,4/20/2020,6.606060636,0.041596,,,27.791667,,17.10738255,79.03355705,10.73154362,1016.979866,4,1676,40,0.023866348
CA,Orange,4/21/2020,6.357575818,0.04101225,,,22.958333,,19.37583893,68.7852349,7.798657718,1017.939597,5,1691,15,0.008870491
CA,Orange,4/22/2020,5.162121182,0.044115,,,19.416667,,24.12751678,54.97315436,7.879194631,1018.087248,6.020134228,1753,62,0.035367941
CA,Orange,4/23/2020,6.562878818,0.044373,,,26.458333,,26.30872483,54.7852349,5.389261745,1014.087248,6.476510067,1827,74,0.040503558
CA,Orange,4/24/2020,4.998484818,0.04295375,,,23.041667,,29.97986577,47.37583893,8.087248322,1012.959732,6.624161074,1845,18,0.009756098
CA,Orange,4/25/2020,4.650757545,0.04520125,,,25.958333,,28.72483221,55.08724832,6.825503356,1014,6.624161074,1969,124,0.06297613
CA,Orange,4/26/2020,4.187878818,0.043636,,,23.041667,,25.97986577,57.36912752,6.006711409,1013,6,2074,105,0.050626808
CA,Orange,4/27/2020,6.587878727,0.04751875,,,26.916667,,24.91946309,65.77181208,8.006711409,1013.959732,6.436241611,2126,52,0.024459078
